State,City,Received,Approved,Denied,Pending,Category,Year,Quarter,Start_date,End_date
Nevada,Las Vegas,0,nan,nan,14,Employment,2014,1,10-01-2014,12-31-2014
Nevada,Reno,0,nan,0,0,Employment,2014,1,10-01-2014,12-31-2014
New Hampshire,Manchester,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
New Jersey,Mount Laurel,0,19,nan,46,Employment,2014,1,10-01-2014,12-31-2014
New Jersey,Newark,0,135,25,160,Employment,2014,1,10-01-2014,12-31-2014
New Mexico,Albuquerque,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
New York,Albany,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
New York,Buffalo,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
New York,Long Island,0,59,nan,102,Employment,2014,1,10-01-2014,12-31-2014
New York,New York,0,106,23,173,Employment,2014,1,10-01-2014,12-31-2014
New York,Queens,0,61,nan,143,Employment,2014,1,10-01-2014,12-31-2014
North Carolina,Charlotte,0,12,0,16,Employment,2014,1,10-01-2014,12-31-2014
North Carolina,Raleigh,0,nan,nan,nan,Employment,2014,1,10-01-2014,12-31-2014
Ohio,Cincinnati,0,nan,0,15,Employment,2014,1,10-01-2014,12-31-2014
Ohio,Cleveland,0,22,nan,nan,Employment,2014,1,10-01-2014,12-31-2014
Ohio,Columbus,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
Oklahoma,Oklahoma City,0,nan,nan,38,Employment,2014,1,10-01-2014,12-31-2014
Oregon,Portland,0,15,nan,23,Employment,2014,1,10-01-2014,12-31-2014
Pennsylvania,Philadelphia,0,nan,nan,23,Employment,2014,1,10-01-2014,12-31-2014
Pennsylvania,Pittsburgh,0,nan,nan,nan,Employment,2014,1,10-01-2014,12-31-2014
Rhode Island,Providence,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
South Carolina,Charleston,0,nan,nan,37,Employment,2014,1,10-01-2014,12-31-2014
Tennessee,Memphis,0,nan,0,19,Employment,2014,1,10-01-2014,12-31-2014
Texas,Dallas,0,28,0,95,Employment,2014,1,10-01-2014,12-31-2014
Texas,El Paso,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
Texas,Harlingen,0,0,nan,nan,Employment,2014,1,10-01-2014,12-31-2014
Texas,Houston,0,63,13,45,Employment,2014,1,10-01-2014,12-31-2014
Texas,San Antonio,0,21,0,21,Employment,2014,1,10-01-2014,12-31-2014
Utah,Salt Lake City,0,nan,nan,17,Employment,2014,1,10-01-2014,12-31-2014
Vermont,St. Albans,0,0,0,nan,Employment,2014,1,10-01-2014,12-31-2014
Virginia,Norfolk,0,15,nan,18,Employment,2014,1,10-01-2014,12-31-2014
Washington,Seattle,0,66,nan,27,Employment,2014,1,10-01-2014,12-31-2014
Washington,Spokane,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
Washington,Yakima,0,nan,0,0,Employment,2014,1,10-01-2014,12-31-2014
Wisconsin,Milwaukee,0,18,0,22,Employment,2014,1,10-01-2014,12-31-2014
Guam,Hagatna,0,nan,nan,nan,Employment,2014,1,10-01-2014,12-31-2014
U.S. Virgin Islands,Charlotte Amalie,0,0,0,0,Employment,2014,1,10-01-2014,12-31-2014
U.S. Virgin Islands,Christiansted,0,0,0,0,Employment,2014,1,10-01-2014,12-31-2014
Puerto Rico,San Juan,0,nan,0,nan,Employment,2014,1,10-01-2014,12-31-2014
Service Center,California,"1,080",118,18,"1,357",Employment,2014,1,10-01-2014,12-31-2014
Service Center,Nebraska,"11,216","13,273",747,"44,228",Employment,2014,1,10-01-2014,12-31-2014
Service Center,Texas,"18,266","16,455",800,"69,431",Employment,2014,1,10-01-2014,12-31-2014
Alabama,Montgomery,nan,34,0,31,Humanitarian,2019,2,01-01-2019,03-31-2019
Alaska,Anchorage,0,nan,0,25,Humanitarian,2019,2,01-01-2019,03-31-2019
Arizona,Phoenix,25,44,nan,253,Humanitarian,2019,2,01-01-2019,03-31-2019
Arizona,Tucson,0,222,nan,107,Humanitarian,2019,2,01-01-2019,03-31-2019
Arkansas,Fort Smith,0,104,nan,64,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Chula Vista,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Fresno,0,nan,nan,31,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Imperial,0,0,0,nan,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Los Angeles,nan,51,10,130,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Los Angeles County,nan,44,nan,109,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Sacramento,nan,20,nan,112,Humanitarian,2019,2,01-01-2019,03-31-2019
California,San Bernardino,0,52,nan,30,Humanitarian,2019,2,01-01-2019,03-31-2019
California,San Diego,nan,25,14,101,Humanitarian,2019,2,01-01-2019,03-31-2019
California,San Fernando Valley,nan,15,nan,84,Humanitarian,2019,2,01-01-2019,03-31-2019
California,San Francisco,13,41,nan,361,Humanitarian,2019,2,01-01-2019,03-31-2019
California,San Jose,nan,27,nan,57,Humanitarian,2019,2,01-01-2019,03-31-2019
California,Santa Ana,nan,19,nan,51,Humanitarian,2019,2,01-01-2019,03-31-2019
Colorado,Denver,18,28,12,112,Humanitarian,2019,2,01-01-2019,03-31-2019
Connecticut,Hartford,nan,0,nan,46,Humanitarian,2019,2,01-01-2019,03-31-2019
Delaware,Dover,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
District Of Columbia,Washington,12,65,10,195,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Hialeah,634,"2,459",168,"2,276",Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Jacksonville,35,467,nan,175,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Kendall,718,"2,080",175,"3,059",Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Miami,435,114,22,"3,524",Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Fort Myers,137,477,21,904,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Oakland Park,64,375,25,750,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Orlando,115,473,31,798,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,Tampa,304,853,60,938,Humanitarian,2019,2,01-01-2019,03-31-2019
Florida,West Palm Beach,116,519,22,593,Humanitarian,2019,2,01-01-2019,03-31-2019
Georgia,Atlanta,26,609,27,438,Humanitarian,2019,2,01-01-2019,03-31-2019
Hawaii,Honolulu,0,nan,0,15,Humanitarian,2019,2,01-01-2019,03-31-2019
Idaho,Boise,nan,13,nan,21,Humanitarian,2019,2,01-01-2019,03-31-2019
Illinois,Chicago,10,71,10,175,Humanitarian,2019,2,01-01-2019,03-31-2019
Indiana,Indianapolis,37,29,nan,148,Humanitarian,2019,2,01-01-2019,03-31-2019
Iowa,Des Moines,nan,23,nan,57,Humanitarian,2019,2,01-01-2019,03-31-2019
Kansas,Wichita,nan,12,nan,23,Humanitarian,2019,2,01-01-2019,03-31-2019
Kentucky,Louisville,92,150,nan,240,Humanitarian,2019,2,01-01-2019,03-31-2019
Louisiana,New Orleans,nan,141,nan,132,Humanitarian,2019,2,01-01-2019,03-31-2019
Maine,Portland,nan,17,0,15,Humanitarian,2019,2,01-01-2019,03-31-2019
Maryland,Baltimore,nan,40,nan,282,Humanitarian,2019,2,01-01-2019,03-31-2019
Massachusetts,Boston,nan,20,nan,80,Humanitarian,2019,2,01-01-2019,03-31-2019
Massachusetts,Lawrence,nan,25,nan,36,Humanitarian,2019,2,01-01-2019,03-31-2019
Michigan,Detroit,18,64,nan,126,Humanitarian,2019,2,01-01-2019,03-31-2019
Minnesota,St. Paul,22,59,30,219,Humanitarian,2019,2,01-01-2019,03-31-2019
Missouri,Kansas City,21,39,nan,36,Humanitarian,2019,2,01-01-2019,03-31-2019
Missouri,St. Louis,10,nan,nan,55,Humanitarian,2019,2,01-01-2019,03-31-2019
Montana,Helena,nan,28,nan,nan,Humanitarian,2019,2,01-01-2019,03-31-2019
Nebraska,Omaha,51,42,28,123,Humanitarian,2019,2,01-01-2019,03-31-2019
Nevada,Las Vegas,98,139,26,451,Humanitarian,2019,2,01-01-2019,03-31-2019
Nevada,Reno,nan,71,nan,148,Humanitarian,2019,2,01-01-2019,03-31-2019
New Hampshire,Manchester,nan,nan,0,14,Humanitarian,2019,2,01-01-2019,03-31-2019
New Jersey,Mount Laurel,nan,29,nan,68,Humanitarian,2019,2,01-01-2019,03-31-2019
New Jersey,Newark,36,77,10,238,Humanitarian,2019,2,01-01-2019,03-31-2019
New Mexico,Albuquerque,nan,40,nan,68,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,Albany,nan,nan,0,nan,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,Brooklyn,nan,71,nan,360,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,Buffalo,27,56,nan,129,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,Long Island,nan,16,nan,79,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,New York,10,36,nan,564,Humanitarian,2019,2,01-01-2019,03-31-2019
New York,Queens,nan,119,12,314,Humanitarian,2019,2,01-01-2019,03-31-2019
North Carolina,Charlotte,35,179,nan,171,Humanitarian,2019,2,01-01-2019,03-31-2019
North Carolina,Raleigh,nan,138,nan,91,Humanitarian,2019,2,01-01-2019,03-31-2019
Ohio,Cincinnati,nan,nan,nan,22,Humanitarian,2019,2,01-01-2019,03-31-2019
Ohio,Cleveland,nan,nan,nan,26,Humanitarian,2019,2,01-01-2019,03-31-2019
Ohio,Columbus,nan,17,nan,44,Humanitarian,2019,2,01-01-2019,03-31-2019
Oklahoma,Oklahoma City,nan,563,30,637,Humanitarian,2019,2,01-01-2019,03-31-2019
Oregon,Portland,14,19,nan,76,Humanitarian,2019,2,01-01-2019,03-31-2019
Pennsylvania,Philadelphia,27,94,15,175,Humanitarian,2019,2,01-01-2019,03-31-2019
Pennsylvania,Pittsburgh,nan,nan,0,39,Humanitarian,2019,2,01-01-2019,03-31-2019
Rhode Island,Providence,0,nan,nan,16,Humanitarian,2019,2,01-01-2019,03-31-2019
South Carolina,Charleston,0,142,nan,101,Humanitarian,2019,2,01-01-2019,03-31-2019
South Carolina,Greer,nan,nan,0,21,Humanitarian,2019,2,01-01-2019,03-31-2019
Tennessee,Memphis,nan,105,nan,74,Humanitarian,2019,2,01-01-2019,03-31-2019
Tennessee,Nashville,25,29,nan,91,Humanitarian,2019,2,01-01-2019,03-31-2019
Texas,Dallas,47,245,16,490,Humanitarian,2019,2,01-01-2019,03-31-2019
Texas,El Paso,32,34,nan,79,Humanitarian,2019,2,01-01-2019,03-31-2019
Texas,Harlingen,nan,10,nan,21,Humanitarian,2019,2,01-01-2019,03-31-2019
Texas,Houston,210,963,60,"1,264",Humanitarian,2019,2,01-01-2019,03-31-2019
Texas,San Antonio,87,181,12,242,Humanitarian,2019,2,01-01-2019,03-31-2019
Utah,Salt Lake City,nan,nan,nan,72,Humanitarian,2019,2,01-01-2019,03-31-2019
Vermont,St. Albans,0,nan,nan,nan,Humanitarian,2019,2,01-01-2019,03-31-2019
Virginia,Norfolk,nan,41,nan,45,Humanitarian,2019,2,01-01-2019,03-31-2019
Washington,Seattle,nan,49,nan,148,Humanitarian,2019,2,01-01-2019,03-31-2019
Washington,Spokane,nan,10,nan,13,Humanitarian,2019,2,01-01-2019,03-31-2019
Washington,Yakima,nan,nan,0,19,Humanitarian,2019,2,01-01-2019,03-31-2019
West Virginia,Charleston,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
Wisconsin,Milwaukee,nan,47,nan,52,Humanitarian,2019,2,01-01-2019,03-31-2019
Guam,Agana,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
U.S. Virgin Islands,Charlotte Amalie,0,224,nan,188,Humanitarian,2019,2,01-01-2019,03-31-2019
U.S. Virgin Islands,Christiansted,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
Puerto Rico,San Juan,nan,66,nan,108,Humanitarian,2019,2,01-01-2019,03-31-2019
Service Center,California,0,0,0,24,Humanitarian,2019,2,01-01-2019,03-31-2019
Service Center,National Benefits Center,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
Service Center,Nebraska,"10,513","14,819",441,"38,230",Humanitarian,2019,2,01-01-2019,03-31-2019
Service Center,Potomac,0,0,0,0,Humanitarian,2019,2,01-01-2019,03-31-2019
Service Center,Texas,"4,624","1,909",160,"14,434",Humanitarian,2019,2,01-01-2019,03-31-2019
Alabama,Montgomery,10,43,nan,49,Humanitarian,2019,1,10-01-2019,12-31-2019
Alaska,Anchorage,0,nan,0,15,Humanitarian,2019,1,10-01-2019,12-31-2019
Arizona,Phoenix,49,118,nan,348,Humanitarian,2019,1,10-01-2019,12-31-2019
Arizona,Tucson,nan,254,nan,120,Humanitarian,2019,1,10-01-2019,12-31-2019
Arkansas,Fort Smith,0,94,nan,55,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Chula Vista,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Fresno,nan,nan,nan,38,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Imperial,0,nan,0,nan,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Los Angeles,nan,31,18,165,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Los Angeles County,nan,36,16,150,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Sacramento,nan,28,nan,132,Humanitarian,2019,1,10-01-2019,12-31-2019
California,San Bernardino,nan,49,nan,55,Humanitarian,2019,1,10-01-2019,12-31-2019
California,San Diego,nan,20,12,109,Humanitarian,2019,1,10-01-2019,12-31-2019
California,San Fernando Valley,0,nan,nan,92,Humanitarian,2019,1,10-01-2019,12-31-2019
California,San Francisco,17,37,nan,367,Humanitarian,2019,1,10-01-2019,12-31-2019
California,San Jose,nan,20,nan,62,Humanitarian,2019,1,10-01-2019,12-31-2019
California,Santa Ana,nan,11,nan,63,Humanitarian,2019,1,10-01-2019,12-31-2019
Colorado,Denver,22,60,nan,125,Humanitarian,2019,1,10-01-2019,12-31-2019
Connecticut,Hartford,nan,nan,nan,41,Humanitarian,2019,1,10-01-2019,12-31-2019
Delaware,Dover,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
District Of Columbia,Washington,31,65,nan,227,Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Hialeah,868,"2,136",93,"3,775",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Jacksonville,57,284,nan,223,Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Kendall,924,"1,921",163,"4,942",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Miami,543,341,57,"5,505",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Fort Myers,218,223,18,"1,706",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Oakland Park,107,242,23,"1,057",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Orlando,128,439,22,737,Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,Tampa,367,"1,160",47,"1,412",Humanitarian,2019,1,10-01-2019,12-31-2019
Florida,West Palm Beach,175,494,19,796,Humanitarian,2019,1,10-01-2019,12-31-2019
Georgia,Atlanta,33,517,35,531,Humanitarian,2019,1,10-01-2019,12-31-2019
Hawaii,Honolulu,0,nan,0,13,Humanitarian,2019,1,10-01-2019,12-31-2019
Idaho,Boise,nan,30,nan,31,Humanitarian,2019,1,10-01-2019,12-31-2019
Illinois,Chicago,16,53,12,263,Humanitarian,2019,1,10-01-2019,12-31-2019
Indiana,Indianapolis,19,25,nan,150,Humanitarian,2019,1,10-01-2019,12-31-2019
Iowa,Des Moines,13,12,nan,70,Humanitarian,2019,1,10-01-2019,12-31-2019
Kansas,Wichita,nan,24,nan,28,Humanitarian,2019,1,10-01-2019,12-31-2019
Kentucky,Louisville,145,224,nan,303,Humanitarian,2019,1,10-01-2019,12-31-2019
Louisiana,New Orleans,28,164,nan,207,Humanitarian,2019,1,10-01-2019,12-31-2019
Maine,Portland,nan,11,0,28,Humanitarian,2019,1,10-01-2019,12-31-2019
Maryland,Baltimore,10,33,nan,301,Humanitarian,2019,1,10-01-2019,12-31-2019
Massachusetts,Boston,nan,10,nan,83,Humanitarian,2019,1,10-01-2019,12-31-2019
Massachusetts,Lawrence,nan,nan,nan,43,Humanitarian,2019,1,10-01-2019,12-31-2019
Michigan,Detroit,16,64,10,122,Humanitarian,2019,1,10-01-2019,12-31-2019
Minnesota,St. Paul,14,41,22,284,Humanitarian,2019,1,10-01-2019,12-31-2019
Missouri,Kansas City,19,22,0,82,Humanitarian,2019,1,10-01-2019,12-31-2019
Missouri,St. Louis,nan,nan,nan,46,Humanitarian,2019,1,10-01-2019,12-31-2019
Montana,Helena,0,17,nan,15,Humanitarian,2019,1,10-01-2019,12-31-2019
Nebraska,Omaha,29,119,18,120,Humanitarian,2019,1,10-01-2019,12-31-2019
Nevada,Las Vegas,111,125,18,784,Humanitarian,2019,1,10-01-2019,12-31-2019
Nevada,Reno,0,27,nan,20,Humanitarian,2019,1,10-01-2019,12-31-2019
New Hampshire,Manchester,nan,nan,nan,nan,Humanitarian,2019,1,10-01-2019,12-31-2019
New Jersey,Mount Laurel,nan,59,nan,62,Humanitarian,2019,1,10-01-2019,12-31-2019
New Jersey,Newark,74,105,13,277,Humanitarian,2019,1,10-01-2019,12-31-2019
New Mexico,Albuquerque,16,21,nan,33,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,Albany,nan,0,nan,11,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,Brooklyn,nan,84,17,328,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,Buffalo,53,83,nan,146,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,Long Island,nan,38,nan,75,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,New York,nan,49,18,536,Humanitarian,2019,1,10-01-2019,12-31-2019
New York,Queens,nan,150,25,406,Humanitarian,2019,1,10-01-2019,12-31-2019
North Carolina,Charlotte,29,142,nan,194,Humanitarian,2019,1,10-01-2019,12-31-2019
North Carolina,Raleigh,19,171,nan,108,Humanitarian,2019,1,10-01-2019,12-31-2019
Ohio,Cincinnati,11,nan,nan,30,Humanitarian,2019,1,10-01-2019,12-31-2019
Ohio,Cleveland,nan,nan,nan,26,Humanitarian,2019,1,10-01-2019,12-31-2019
Ohio,Columbus,nan,35,nan,59,Humanitarian,2019,1,10-01-2019,12-31-2019
Oklahoma,Oklahoma City,nan,235,nan,656,Humanitarian,2019,1,10-01-2019,12-31-2019
Oregon,Portland,21,25,nan,95,Humanitarian,2019,1,10-01-2019,12-31-2019
Pennsylvania,Philadelphia,37,73,14,252,Humanitarian,2019,1,10-01-2019,12-31-2019
Pennsylvania,Pittsburgh,0,nan,0,37,Humanitarian,2019,1,10-01-2019,12-31-2019
Rhode Island,Providence,nan,nan,nan,15,Humanitarian,2019,1,10-01-2019,12-31-2019
South Carolina,Charleston,nan,143,nan,124,Humanitarian,2019,1,10-01-2019,12-31-2019
South Carolina,Greer,nan,24,0,17,Humanitarian,2019,1,10-01-2019,12-31-2019
Tennessee,Memphis,nan,112,10,94,Humanitarian,2019,1,10-01-2019,12-31-2019
Tennessee,Nashville,34,55,0,96,Humanitarian,2019,1,10-01-2019,12-31-2019
Texas,Dallas,90,195,nan,610,Humanitarian,2019,1,10-01-2019,12-31-2019
Texas,El Paso,21,47,nan,81,Humanitarian,2019,1,10-01-2019,12-31-2019
Texas,Harlingen,nan,15,nan,23,Humanitarian,2019,1,10-01-2019,12-31-2019
Texas,Houston,250,446,33,"2,550",Humanitarian,2019,1,10-01-2019,12-31-2019
Texas,San Antonio,167,186,24,397,Humanitarian,2019,1,10-01-2019,12-31-2019
Utah,Salt Lake City,nan,11,nan,83,Humanitarian,2019,1,10-01-2019,12-31-2019
Vermont,St. Albans,0,nan,nan,12,Humanitarian,2019,1,10-01-2019,12-31-2019
Virginia,Norfolk,nan,16,nan,74,Humanitarian,2019,1,10-01-2019,12-31-2019
Washington,Seattle,13,27,0,179,Humanitarian,2019,1,10-01-2019,12-31-2019
Washington,Spokane,nan,nan,nan,15,Humanitarian,2019,1,10-01-2019,12-31-2019
Washington,Yakima,nan,nan,0,12,Humanitarian,2019,1,10-01-2019,12-31-2019
West Virginia,Charleston,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
Wisconsin,Milwaukee,15,16,nan,94,Humanitarian,2019,1,10-01-2019,12-31-2019
Guam,Agana,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
U.S. Virgin Islands,Charlotte Amalie,0,137,nan,82,Humanitarian,2019,1,10-01-2019,12-31-2019
U.S. Virgin Islands,Christiansted,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
Puerto Rico,San Juan,nan,57,0,138,Humanitarian,2019,1,10-01-2019,12-31-2019
Service Center,California,0,0,0,24,Humanitarian,2019,1,10-01-2019,12-31-2019
Service Center,National Benefits Center,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
Service Center,Nebraska,"13,001","16,316",473,"43,211",Humanitarian,2019,1,10-01-2019,12-31-2019
Service Center,Potomac,0,0,0,0,Humanitarian,2019,1,10-01-2019,12-31-2019
Service Center,Texas,"3,928","4,225",199,"12,313",Humanitarian,2019,1,10-01-2019,12-31-2019
Alabama,Montgomery,16,401,nan,86,Humanitarian,2018,4,07-01-2018,9-30-2018
Alaska,Anchorage,0,nan,nan,14,Humanitarian,2018,4,07-01-2018,9-30-2018
Arizona,Phoenix,86,206,nan,430,Humanitarian,2018,4,07-01-2018,9-30-2018
Arizona,Tucson,0,219,nan,306,Humanitarian,2018,4,07-01-2018,9-30-2018
Arkansas,Fort Smith,0,149,nan,39,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Chula Vista,0,0,0,0,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Fresno,nan,19,nan,28,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Imperial,0,nan,0,nan,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Los Angeles,10,12,nan,175,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Los Angeles County,12,45,12,153,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Sacramento,nan,26,nan,150,Humanitarian,2018,4,07-01-2018,9-30-2018
California,San Bernardino,nan,49,10,75,Humanitarian,2018,4,07-01-2018,9-30-2018
California,San Diego,nan,31,nan,117,Humanitarian,2018,4,07-01-2018,9-30-2018
California,San Fernando Valley,nan,16,nan,82,Humanitarian,2018,4,07-01-2018,9-30-2018
California,San Francisco,nan,37,nan,330,Humanitarian,2018,4,07-01-2018,9-30-2018
California,San Jose,nan,31,nan,58,Humanitarian,2018,4,07-01-2018,9-30-2018
California,Santa Ana,nan,10,nan,57,Humanitarian,2018,4,07-01-2018,9-30-2018
Colorado,Denver,25,56,nan,176,Humanitarian,2018,4,07-01-2018,9-30-2018
Connecticut,Hartford,nan,16,nan,44,Humanitarian,2018,4,07-01-2018,9-30-2018
Delaware,Dover,0,0,0,0,Humanitarian,2018,4,07-01-2018,9-30-2018
District Of Columbia,Washington,23,85,14,218,Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Hialeah,"1,016","2,613",106,"5,609",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Jacksonville,56,274,nan,277,Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Kendall,"1,122","1,718",106,"7,054",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Miami,714,545,72,"5,986",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Fort Myers,244,278,17,"1,732",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Oakland Park,126,273,20,"1,100",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Orlando,158,873,32,766,Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,Tampa,502,"1,133",78,"2,347",Humanitarian,2018,4,07-01-2018,9-30-2018
Florida,West Palm Beach,213,896,30,911,Humanitarian,2018,4,07-01-2018,9-30-2018
Georgia,Atlanta,47,243,12,498,Humanitarian,2018,4,07-01-2018,9-30-2018
Hawaii,Honolulu,nan,nan,0,13,Humanitarian,2018,4,07-01-2018,9-30-2018
Idaho,Boise,0,44,nan,38,Humanitarian,2018,4,07-01-2018,9-30-2018
Illinois,Chicago,32,39,10,277,Humanitarian,2018,4,07-01-2018,9-30-2018
Indiana,Indianapolis,18,28,nan,150,Humanitarian,2018,4,07-01-2018,9-30-2018
Iowa,Des Moines,nan,13,nan,86,Humanitarian,2018,4,07-01-2018,9-30-2018
Kansas,Wichita,nan,15,nan,36,Humanitarian,2018,4,07-01-2018,9-30-2018
Kentucky,Louisville,216,264,21,375,Humanitarian,2018,4,07-01-2018,9-30-2018
Louisiana,New Orleans,43,93,nan,246,Humanitarian,2018,4,07-01-2018,9-30-2018
Maine,Portland,nan,nan,nan,30,Humanitarian,2018,4,07-01-2018,9-30-2018
Maryland,Baltimore,nan,25,nan,289,Humanitarian,2018,4,07-01-2018,9-30-2018
Massachusetts,Boston,13,15,nan,70,Humanitarian,2018,4,07-01-2018,9-30-2018
Massachusetts,Lawrence,13,16,nan,50,Humanitarian,2018,4,07-01-2018,9-30-2018
Michigan,Detroit,43,96,14,154,Humanitarian,2018,4,07-01-2018,9-30-2018
Minnesota,St. Paul,10,40,15,332,Humanitarian,2018,4,07-01-2018,9-30-2018
Missouri,Kansas City,23,43,nan,51,Humanitarian,2018,4,07-01-2018,9-30-2018
Missouri,St. Louis,nan,15,0,46,Humanitarian,2018,4,07-01-2018,9-30-2018
Montana,Helena,0,14,nan,37,Humanitarian,2018,4,07-01-2018,9-30-2018
Nebraska,Omaha,48,167,18,217,Humanitarian,2018,4,07-01-2018,9-30-2018
Nevada,Las Vegas,158,57,14,845,Humanitarian,2018,4,07-01-2018,9-30-2018
Nevada,Reno,0,152,0,11,Humanitarian,2018,4,07-01-2018,9-30-2018
New Hampshire,Manchester,nan,nan,nan,15,Humanitarian,2018,4,07-01-2018,9-30-2018
New Jersey,Mount Laurel,nan,92,nan,114,Humanitarian,2018,4,07-01-2018,9-30-2018
New Jersey,Newark,73,135,nan,313,Humanitarian,2018,4,07-01-2018,9-30-2018
New Mexico,Albuquerque,20,44,nan,38,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,Albany,0,nan,0,16,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,Brooklyn,nan,40,17,383,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,Buffalo,54,130,17,180,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,Long Island,nan,28,nan,70,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,New York,22,35,12,570,Humanitarian,2018,4,07-01-2018,9-30-2018
New York,Queens,nan,55,18,560,Humanitarian,2018,4,07-01-2018,9-30-2018
North Carolina,Charlotte,45,230,nan,180,Humanitarian,2018,4,07-01-2018,9-30-2018
North Carolina,Raleigh,26,240,nan,73,Humanitarian,2018,4,07-01-2018,9-30-2018
Ohio,Cincinnati,nan,15,nan,29,Humanitarian,2018,4,07-01-2018,9-30-2018
Ohio,Cleveland,nan,10,nan,28,Humanitarian,2018,4,07-01-2018,9-30-2018
Ohio,Columbus,nan,13,nan,61,Humanitarian,2018,4,07-01-2018,9-30-2018
Oklahoma,Oklahoma City,nan,25,nan,51,Humanitarian,2018,4,07-01-2018,9-30-2018
Oregon,Portland,23,64,nan,103,Humanitarian,2018,4,07-01-2018,9-30-2018
Pennsylvania,Philadelphia,53,107,nan,276,Humanitarian,2018,4,07-01-2018,9-30-2018
